season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,day_of_year,day_of_month,quarter,week,is_month_end,is_month_start,is_quarter_end,is_quarter_start,is_year_end,is_year_start,label
3,0,9,0,4,1,1,0.655,0.614921,0.639167,0.141796,244,1,3,35,False,True,False,False,False,False,5115
3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,245,2,3,35,False,False,False,False,False,False,4727
3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,246,3,3,35,False,False,False,False,False,False,4484
3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,247,4,3,35,False,False,False,False,False,False,4940
3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,248,5,3,36,False,False,False,False,False,False,3351
3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,249,6,3,36,False,False,False,False,False,False,2710
3,0,9,0,3,1,3,0.599167,0.544229,0.917083,0.0970208,250,7,3,36,False,False,False,False,False,False,1996
3,0,9,0,4,1,3,0.633913,0.555361,0.939565,0.192748,251,8,3,36,False,False,False,False,False,False,1842
3,0,9,0,5,1,2,0.65,0.578946,0.897917,0.124379,252,9,3,36,False,False,False,False,False,False,3544
3,0,9,0,6,0,1,0.66,0.607962,0.75375,0.153608,253,10,3,36,False,False,False,False,False,False,5345
3,0,9,0,0,0,1,0.653333,0.609229,0.71375,0.115054,254,11,3,36,False,False,False,False,False,False,5046
3,0,9,0,1,1,1,0.644348,0.60213,0.692174,0.088913,255,12,3,37,False,False,False,False,False,False,4713
3,0,9,0,2,1,1,0.650833,0.603554,0.7125,0.141804,256,13,3,37,False,False,False,False,False,False,4763
3,0,9,0,3,1,1,0.673333,0.6269,0.697083,0.1673,257,14,3,37,False,False,False,False,False,False,4785
3,0,9,0,4,1,2,0.5775,0.553671,0.709167,0.271146,258,15,3,37,False,False,False,False,False,False,3659
3,0,9,0,5,1,2,0.469167,0.461475,0.590417,0.164183,259,16,3,37,False,False,False,False,False,False,4760
3,0,9,0,6,0,2,0.491667,0.478512,0.718333,0.189675,260,17,3,37,False,False,False,False,False,False,4511
3,0,9,0,0,0,1,0.5075,0.490537,0.695,0.178483,261,18,3,37,False,False,False,False,False,False,4274
3,0,9,0,1,1,2,0.549167,0.529675,0.69,0.151742,262,19,3,38,False,False,False,False,False,False,4539
3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,263,20,3,38,False,False,False,False,False,False,3641
3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,264,21,3,38,False,False,False,False,False,False,4352
3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,265,22,3,38,False,False,False,False,False,False,4795
4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,266,23,3,38,False,False,False,False,False,False,2395
4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,267,24,3,38,False,False,False,False,False,False,5423
4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,268,25,3,38,False,False,False,False,False,False,5010
4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,269,26,3,39,False,False,False,False,False,False,4630
4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,270,27,3,39,False,False,False,False,False,False,4120
4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,271,28,3,39,False,False,False,False,False,False,3907
4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,272,29,3,39,False,False,False,False,False,False,4839
4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,273,30,3,39,True,False,True,False,False,False,5202
4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,274,1,4,39,False,True,False,True,False,False,2429
4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,275,2,4,39,False,False,False,False,False,False,2918
4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,276,3,4,40,False,False,False,False,False,False,3570
4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,277,4,4,40,False,False,False,False,False,False,4456
4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,278,5,4,40,False,False,False,False,False,False,4826
4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,279,6,4,40,False,False,False,False,False,False,4765
4,0,10,0,5,1,1,0.510833,0.504404,0.684167,0.0223917,280,7,4,40,False,False,False,False,False,False,4985
4,0,10,0,6,0,1,0.521667,0.513242,0.70125,0.0454042,281,8,4,40,False,False,False,False,False,False,5409
4,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,282,9,4,40,False,False,False,False,False,False,5511
4,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,283,10,4,41,False,False,False,False,False,False,5117
4,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,284,11,4,41,False,False,False,False,False,False,4563
4,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,285,12,4,41,False,False,False,False,False,False,2416
4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,286,13,4,41,False,False,False,False,False,False,2913
4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,287,14,4,41,False,False,False,False,False,False,3644
4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,288,15,4,41,False,False,False,False,False,False,5217
4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,289,16,4,41,False,False,False,False,False,False,5041
4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,290,17,4,42,False,False,False,False,False,False,4570
4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,291,18,4,42,False,False,False,False,False,False,4748
4,0,10,0,3,1,3,0.541739,0.513848,0.895217,0.243339,292,19,4,42,False,False,False,False,False,False,2424
4,0,10,0,4,1,1,0.475833,0.466525,0.63625,0.422275,293,20,4,42,False,False,False,False,False,False,4195
4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,294,21,4,42,False,False,False,False,False,False,4304
4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,295,22,4,42,False,False,False,False,False,False,4308
4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,296,23,4,42,False,False,False,False,False,False,4381
4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,297,24,4,43,False,False,False,False,False,False,4187
4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,298,25,4,43,False,False,False,False,False,False,4687
4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,299,26,4,43,False,False,False,False,False,False,3894
4,0,10,0,4,1,2,0.47,0.457046,0.812917,0.197763,300,27,4,43,False,False,False,False,False,False,2659
4,0,10,0,5,1,2,0.330833,0.318812,0.585833,0.229479,301,28,4,43,False,False,False,False,False,False,3747
4,0,10,0,6,0,3,0.254167,0.227913,0.8825,0.351371,302,29,4,43,False,False,False,False,False,False,627
4,0,10,0,0,0,1,0.319167,0.321329,0.62375,0.176617,303,30,4,43,False,False,False,False,False,False,3331
4,0,10,0,1,1,1,0.34,0.356063,0.703333,0.10635,304,31,4,44,True,False,False,False,False,False,3669
4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,305,1,4,44,False,True,False,False,False,False,4068
4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,306,2,4,44,False,False,False,False,False,False,4186
4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,307,3,4,44,False,False,False,False,False,False,3974
4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,308,4,4,44,False,False,False,False,False,False,4046
4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,309,5,4,44,False,False,False,False,False,False,3926
4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,310,6,4,44,False,False,False,False,False,False,3649
4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,311,7,4,45,False,False,False,False,False,False,4035
4,0,11,0,2,1,1,0.408333,0.412246,0.721667,0.0690375,312,8,4,45,False,False,False,False,False,False,4205
4,0,11,0,3,1,1,0.4,0.409079,0.758333,0.0621958,313,9,4,45,False,False,False,False,False,False,4109
4,0,11,0,4,1,2,0.38,0.373721,0.813333,0.189067,314,10,4,45,False,False,False,False,False,False,2933
4,0,11,1,5,0,1,0.324167,0.306817,0.44625,0.314675,315,11,4,45,False,False,False,False,False,False,3368
4,0,11,0,6,0,1,0.356667,0.357942,0.552917,0.212062,316,12,4,45,False,False,False,False,False,False,4067
4,0,11,0,0,0,1,0.440833,0.43055,0.458333,0.281721,317,13,4,45,False,False,False,False,False,False,3717
4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,318,14,4,46,False,False,False,False,False,False,4486
4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,319,15,4,46,False,False,False,False,False,False,4195
4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,320,16,4,46,False,False,False,False,False,False,1817
4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.305362,321,17,4,46,False,False,False,False,False,False,3053
4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,322,18,4,46,False,False,False,False,False,False,3392
4,0,11,0,6,0,1,0.329167,0.324483,0.502083,0.224496,323,19,4,46,False,False,False,False,False,False,3663
4,0,11,0,0,0,2,0.463333,0.457058,0.684583,0.18595,324,20,4,46,False,False,False,False,False,False,3520
4,0,11,0,1,1,3,0.4475,0.445062,0.91,0.138054,325,21,4,47,False,False,False,False,False,False,2765
4,0,11,0,2,1,3,0.416667,0.421696,0.9625,0.118792,326,22,4,47,False,False,False,False,False,False,1607
4,0,11,0,3,1,2,0.440833,0.430537,0.757917,0.335825,327,23,4,47,False,False,False,False,False,False,2566
4,0,11,1,4,0,1,0.373333,0.372471,0.549167,0.167304,328,24,4,47,False,False,False,False,False,False,1495
4,0,11,0,5,1,1,0.375,0.380671,0.64375,0.0988958,329,25,4,47,False,False,False,False,False,False,2792
4,0,11,0,6,0,1,0.375833,0.385087,0.681667,0.0684208,330,26,4,47,False,False,False,False,False,False,3068
4,0,11,0,0,0,1,0.459167,0.4558,0.698333,0.208954,331,27,4,47,False,False,False,False,False,False,3071
4,0,11,0,1,1,1,0.503478,0.490122,0.743043,0.142122,332,28,4,48,False,False,False,False,False,False,3867
4,0,11,0,2,1,2,0.458333,0.451375,0.830833,0.258092,333,29,4,48,False,False,False,False,False,False,2914
4,0,11,0,3,1,1,0.325,0.311221,0.613333,0.271158,334,30,4,48,True,False,False,False,False,False,3613
4,0,12,0,4,1,1,0.3125,0.305554,0.524583,0.220158,335,1,4,48,False,True,False,False,False,False,3727
4,0,12,0,5,1,1,0.314167,0.331433,0.625833,0.100754,336,2,4,48,False,False,False,False,False,False,3940
4,0,12,0,6,0,1,0.299167,0.310604,0.612917,0.0957833,337,3,4,48,False,False,False,False,False,False,3614
4,0,12,0,0,0,1,0.330833,0.3491,0.775833,0.0839583,338,4,4,48,False,False,False,False,False,False,3485
4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,339,5,4,49,False,False,False,False,False,False,3811
4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,340,6,4,49,False,False,False,False,False,False,2594
4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,341,7,4,49,False,False,False,False,False,False,705
4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,342,8,4,49,False,False,False,False,False,False,3322
4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,343,9,4,49,False,False,False,False,False,False,3620
4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,344,10,4,49,False,False,False,False,False,False,3190
4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,345,11,4,49,False,False,False,False,False,False,2743
4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,346,12,4,50,False,False,False,False,False,False,3310
4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,347,13,4,50,False,False,False,False,False,False,3523
4,0,12,0,3,1,2,0.3175,0.338362,0.66375,0.0609583,348,14,4,50,False,False,False,False,False,False,3740
4,0,12,0,4,1,2,0.4225,0.412237,0.634167,0.268042,349,15,4,50,False,False,False,False,False,False,3709
4,0,12,0,5,1,2,0.375,0.359825,0.500417,0.260575,350,16,4,50,False,False,False,False,False,False,3577
4,0,12,0,6,0,2,0.258333,0.249371,0.560833,0.243167,351,17,4,50,False,False,False,False,False,False,2739
4,0,12,0,0,0,1,0.238333,0.245579,0.58625,0.169779,352,18,4,50,False,False,False,False,False,False,2431
4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,353,19,4,51,False,False,False,False,False,False,3403
4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,354,20,4,51,False,False,False,False,False,False,3750
1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,355,21,4,51,False,False,False,False,False,False,2660
1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,356,22,4,51,False,False,False,False,False,False,3068
1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,357,23,4,51,False,False,False,False,False,False,2209
1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,358,24,4,51,False,False,False,False,False,False,1011
1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,359,25,4,51,False,False,False,False,False,False,754
1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,360,26,4,52,False,False,False,False,False,False,1317
1,0,12,0,2,1,2,0.325,0.327633,0.7625,0.18845,361,27,4,52,False,False,False,False,False,False,1162
1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,362,28,4,52,False,False,False,False,False,False,2302
1,0,12,0,4,1,1,0.248333,0.263892,0.574167,0.119412,363,29,4,52,False,False,False,False,False,False,2423
1,0,12,0,5,1,1,0.311667,0.318812,0.636667,0.134337,364,30,4,52,False,False,False,False,False,False,2999
1,0,12,0,6,0,1,0.41,0.414121,0.615833,0.220154,365,31,4,52,True,False,True,False,True,False,2485
1,1,1,0,0,0,1,0.37,0.375621,0.6925,0.192167,1,1,1,52,False,True,False,True,False,True,2294
1,1,1,1,1,0,1,0.273043,0.252304,0.381304,0.329665,2,2,1,1,False,False,False,False,False,False,1951
1,1,1,0,2,1,1,0.15,0.126275,0.44125,0.365671,3,3,1,1,False,False,False,False,False,False,2236
1,1,1,0,3,1,2,0.1075,0.119337,0.414583,0.1847,4,4,1,1,False,False,False,False,False,False,2368
1,1,1,0,4,1,1,0.265833,0.278412,0.524167,0.129987,5,5,1,1,False,False,False,False,False,False,3272
1,1,1,0,5,1,1,0.334167,0.340267,0.542083,0.167908,6,6,1,1,False,False,False,False,False,False,4098
1,1,1,0,6,0,1,0.393333,0.390779,0.531667,0.174758,7,7,1,1,False,False,False,False,False,False,4521
1,1,1,0,0,0,1,0.3375,0.340258,0.465,0.191542,8,8,1,1,False,False,False,False,False,False,3425
1,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,9,9,1,2,False,False,False,False,False,False,2376
1,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,10,10,1,2,False,False,False,False,False,False,3598
1,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,11,11,1,2,False,False,False,False,False,False,2177
1,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,12,12,1,2,False,False,False,False,False,False,4097
1,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,13,13,1,2,False,False,False,False,False,False,3214
1,1,1,0,6,0,1,0.18,0.183087,0.4575,0.187183,14,14,1,2,False,False,False,False,False,False,2493
1,1,1,0,0,0,1,0.166667,0.161625,0.419167,0.251258,15,15,1,2,False,False,False,False,False,False,2311
1,1,1,1,1,0,1,0.19,0.190663,0.5225,0.231358,16,16,1,3,False,False,False,False,False,False,2298
1,1,1,0,2,1,2,0.373043,0.364278,0.716087,0.34913,17,17,1,3,False,False,False,False,False,False,2935
1,1,1,0,3,1,1,0.303333,0.275254,0.443333,0.415429,18,18,1,3,False,False,False,False,False,False,3376
1,1,1,0,4,1,1,0.19,0.190038,0.4975,0.220158,19,19,1,3,False,False,False,False,False,False,3292
1,1,1,0,5,1,2,0.2175,0.220958,0.45,0.20275,20,20,1,3,False,False,False,False,False,False,3163
1,1,1,0,6,0,2,0.173333,0.174875,0.83125,0.222642,21,21,1,3,False,False,False,False,False,False,1301
1,1,1,0,0,0,2,0.1625,0.16225,0.79625,0.199638,22,22,1,3,False,False,False,False,False,False,1977
1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,23,23,1,4,False,False,False,False,False,False,2432
1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,24,24,1,4,False,False,False,False,False,False,4339
1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,25,25,1,4,False,False,False,False,False,False,4270
1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,26,26,1,4,False,False,False,False,False,False,4075
1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,27,27,1,4,False,False,False,False,False,False,3456
1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,28,28,1,4,False,False,False,False,False,False,4023
1,1,1,0,0,0,1,0.2825,0.272721,0.31125,0.24005,29,29,1,4,False,False,False,False,False,False,3243
1,1,1,0,1,1,1,0.269167,0.262625,0.400833,0.215792,30,30,1,5,False,False,False,False,False,False,3624
1,1,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,31,31,1,5,True,False,False,False,False,False,4509
1,1,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,32,1,1,5,False,True,False,False,False,False,4579
1,1,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,33,2,1,5,False,False,False,False,False,False,3761
1,1,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,34,3,1,5,False,False,False,False,False,False,4151
1,1,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,35,4,1,5,False,False,False,False,False,False,2832
1,1,2,0,0,0,2,0.265833,0.264521,0.687917,0.175996,36,5,1,5,False,False,False,False,False,False,2947
1,1,2,0,1,1,1,0.282609,0.296426,0.622174,0.1538,37,6,1,6,False,False,False,False,False,False,3784
1,1,2,0,2,1,1,0.354167,0.361104,0.49625,0.147379,38,7,1,6,False,False,False,False,False,False,4375
1,1,2,0,3,1,2,0.256667,0.266421,0.722917,0.133721,39,8,1,6,False,False,False,False,False,False,2802
1,1,2,0,4,1,1,0.265,0.261988,0.562083,0.194037,40,9,1,6,False,False,False,False,False,False,3830
1,1,2,0,5,1,2,0.280833,0.293558,0.54,0.116929,41,10,1,6,False,False,False,False,False,False,3831
1,1,2,0,6,0,3,0.224167,0.210867,0.73125,0.289796,42,11,1,6,False,False,False,False,False,False,2169
1,1,2,0,0,0,1,0.1275,0.101658,0.464583,0.409212,43,12,1,6,False,False,False,False,False,False,1529
1,1,2,0,1,1,1,0.2225,0.227913,0.41125,0.167283,44,13,1,7,False,False,False,False,False,False,3422
1,1,2,0,2,1,2,0.319167,0.333946,0.50875,0.141179,45,14,1,7,False,False,False,False,False,False,3922
1,1,2,0,3,1,1,0.348333,0.351629,0.53125,0.1816,46,15,1,7,False,False,False,False,False,False,4169
1,1,2,0,4,1,2,0.316667,0.330162,0.752917,0.091425,47,16,1,7,False,False,False,False,False,False,3005
1,1,2,0,5,1,1,0.343333,0.351629,0.634583,0.205846,48,17,1,7,False,False,False,False,False,False,4154
1,1,2,0,6,0,1,0.346667,0.355425,0.534583,0.190929,49,18,1,7,False,False,False,False,False,False,4318
1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,50,19,1,7,False,False,False,False,False,False,2689
1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,51,20,1,8,False,False,False,False,False,False,3129
1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,52,21,1,8,False,False,False,False,False,False,3777
1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,53,22,1,8,False,False,False,False,False,False,4773
1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,54,23,1,8,False,False,False,False,False,False,5062
1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,55,24,1,8,False,False,False,False,False,False,3487
1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,56,25,1,8,False,False,False,False,False,False,2732
1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,57,26,1,8,False,False,False,False,False,False,3389
1,1,2,0,1,1,1,0.366667,0.357954,0.490833,0.268033,58,27,1,9,False,False,False,False,False,False,4322
1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,59,28,1,9,False,False,False,False,False,False,4363
1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,60,29,1,9,True,False,False,False,False,False,1834
1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,61,1,1,9,False,True,False,False,False,False,4990
1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,62,2,1,9,False,False,False,False,False,False,3194
1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,63,3,1,9,False,False,False,False,False,False,4066
1,1,3,0,0,0,1,0.325833,0.303021,0.403333,0.334571,64,4,1,9,False,False,False,False,False,False,3423
1,1,3,0,1,1,1,0.243333,0.241171,0.50625,0.228858,65,5,1,10,False,False,False,False,False,False,3333
1,1,3,0,2,1,1,0.258333,0.255042,0.456667,0.200875,66,6,1,10,False,False,False,False,False,False,3956
1,1,3,0,3,1,1,0.404167,0.3851,0.513333,0.345779,67,7,1,10,False,False,False,False,False,False,4916
1,1,3,0,4,1,1,0.5275,0.524604,0.5675,0.441563,68,8,1,10,False,False,False,False,False,False,5382
1,1,3,0,5,1,2,0.410833,0.397083,0.407083,0.4148,69,9,1,10,False,False,False,False,False,False,4569
1,1,3,0,6,0,1,0.2875,0.277767,0.350417,0.22575,70,10,1,10,False,False,False,False,False,False,4118
1,1,3,0,0,0,1,0.361739,0.35967,0.476957,0.222587,71,11,1,10,False,False,False,False,False,False,4911
1,1,3,0,1,1,1,0.466667,0.459592,0.489167,0.207713,72,12,1,11,False,False,False,False,False,False,5298
1,1,3,0,2,1,1,0.565,0.542929,0.6175,0.23695,73,13,1,11,False,False,False,False,False,False,5847
1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,74,14,1,11,False,False,False,False,False,False,6312
1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,75,15,1,11,False,False,False,False,False,False,6192
1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,76,16,1,11,False,False,False,False,False,False,4378
1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,77,17,1,11,False,False,False,False,False,False,7836
1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,78,18,1,11,False,False,False,False,False,False,5892
1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317,79,19,1,12,False,False,False,False,False,False,6153
1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271,80,20,1,12,False,False,False,False,False,False,6093
2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583,81,21,1,12,False,False,False,False,False,False,6230
2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.117562,82,22,1,12,False,False,False,False,False,False,6871
2,1,3,0,5,1,2,0.601667,0.570067,0.694167,0.1163,83,23,1,12,False,False,False,False,False,False,8362
2,1,3,0,6,0,2,0.5025,0.486733,0.885417,0.192783,84,24,1,12,False,False,False,False,False,False,3372
2,1,3,0,0,0,2,0.4375,0.437488,0.880833,0.220775,85,25,1,12,False,False,False,False,False,False,4996
2,1,3,0,1,1,1,0.445833,0.43875,0.477917,0.386821,86,26,1,13,False,False,False,False,False,False,5558
2,1,3,0,2,1,1,0.323333,0.315654,0.29,0.187192,87,27,1,13,False,False,False,False,False,False,5102
2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,88,28,1,13,False,False,False,False,False,False,5698
2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,89,29,1,13,False,False,False,False,False,False,6133
2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,90,30,1,13,False,False,False,False,False,False,5459
2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,91,31,1,13,True,False,True,False,False,False,6235
2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,92,1,2,13,False,True,False,True,False,False,6041
2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,93,2,2,14,False,False,False,False,False,False,5936
2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,94,3,2,14,False,False,False,False,False,False,6772
2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,95,4,2,14,False,False,False,False,False,False,6436
2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,96,5,2,14,False,False,False,False,False,False,6457
2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,97,6,2,14,False,False,False,False,False,False,6460
2,1,4,0,6,0,1,0.4375,0.426129,0.254167,0.274871,98,7,2,14,False,False,False,False,False,False,6857
2,1,4,0,0,0,1,0.5,0.492425,0.275833,0.232596,99,8,2,14,False,False,False,False,False,False,5169
2,1,4,0,1,1,1,0.489167,0.476638,0.3175,0.358196,100,9,2,15,False,False,False,False,False,False,5585
2,1,4,0,2,1,1,0.446667,0.436233,0.435,0.249375,101,10,2,15,False,False,False,False,False,False,5918
2,1,4,0,3,1,1,0.348696,0.337274,0.469565,0.295274,102,11,2,15,False,False,False,False,False,False,4862
2,1,4,0,4,1,1,0.3975,0.387604,0.46625,0.290429,103,12,2,15,False,False,False,False,False,False,5409
2,1,4,0,5,1,1,0.4425,0.431808,0.408333,0.155471,104,13,2,15,False,False,False,False,False,False,6398
2,1,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,105,14,2,15,False,False,False,False,False,False,7460
2,1,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,106,15,2,15,False,False,False,False,False,False,7132
2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,107,16,2,16,False,False,False,False,False,False,6370
2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,108,17,2,16,False,False,False,False,False,False,6691
2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,109,18,2,16,False,False,False,False,False,False,4367
2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,110,19,2,16,False,False,False,False,False,False,6565
2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,111,20,2,16,False,False,False,False,False,False,7290
2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,112,21,2,16,False,False,False,False,False,False,6624
2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,113,22,2,16,False,False,False,False,False,False,1027
2,1,4,0,1,1,2,0.321667,0.301125,0.766667,0.303496,114,23,2,17,False,False,False,False,False,False,3214
2,1,4,0,2,1,1,0.413333,0.405283,0.454167,0.249383,115,24,2,17,False,False,False,False,False,False,5633
2,1,4,0,3,1,1,0.476667,0.470317,0.427917,0.118792,116,25,2,17,False,False,False,False,False,False,6196
2,1,4,0,4,1,2,0.498333,0.483583,0.756667,0.176625,117,26,2,17,False,False,False,False,False,False,5026
2,1,4,0,5,1,1,0.4575,0.452637,0.400833,0.347633,118,27,2,17,False,False,False,False,False,False,6233
2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,119,28,2,17,False,False,False,False,False,False,4220
2,1,4,0,0,0,1,0.458333,0.450121,0.587083,0.116908,120,29,2,17,False,False,False,False,False,False,6304
2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,121,30,2,18,True,False,False,False,False,False,5572
2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,122,1,2,18,False,True,False,False,False,False,5740
